2024-08-20 10:21:41,779 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/media/sf_Own_UCI/apache-activemq-5.18.5-bin/apache-activemq-5.18.5/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-08-20 10:27:54,906 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-08-20 10:27:54,907 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-08-20 10:27:55,230 | INFO  | Apache ActiveMQ 5.18.5 (localhost, ID:s-VirtualBox-36811-1724167674981-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-08-20 10:27:55,327 | INFO  | Listening for connections at: tcp://s-VirtualBox:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-08-20 10:27:55,334 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 10:27:55,346 | INFO  | Listening for connections at: amqp://s-VirtualBox:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-08-20 10:27:55,349 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 10:27:55,381 | INFO  | Listening for connections at: stomp://s-VirtualBox:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-08-20 10:27:55,391 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 10:27:55,466 | INFO  | Listening for connections at: mqtt://s-VirtualBox:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-08-20 10:27:55,470 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 10:27:55,521 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-08-20 10:27:56,009 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-08-20 10:27:56,715 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@476fe690{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2024-08-20 10:27:56,973 | INFO  | Listening for connections at ws://s-VirtualBox:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-08-20 10:27:56,974 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 10:27:56,974 | INFO  | Apache ActiveMQ 5.18.5 (localhost, ID:s-VirtualBox-36811-1724167674981-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-08-20 10:27:56,975 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-08-20 10:28:01,126 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-08-20 10:28:01,126 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-08-20 11:56:35,159 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/media/sf_Own_UCI/apache-activemq-5.18.5-bin/apache-activemq-5.18.5/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-08-20 11:56:35,213 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[/media/sf_Own_UCI/apache-activemq-5.18.5-bin/apache-activemq-5.18.5/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2024-08-20 11:56:35,306 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-08-20 11:56:35,308 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-08-20 11:56:35,547 | INFO  | Page File: /media/sf_Own_UCI/apache-activemq-5.18.5-bin/apache-activemq-5.18.5/data/kahadb/db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-08-20 11:56:35,596 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-08-20 11:56:35,622 | INFO  | Page File: /media/sf_Own_UCI/apache-activemq-5.18.5-bin/apache-activemq-5.18.5/data/kahadb/db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-08-20 11:56:36,287 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-08-20 11:56:36,289 | INFO  | PListStore:[/media/sf_Own_UCI/apache-activemq-5.18.5-bin/apache-activemq-5.18.5/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-08-20 11:56:36,289 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-08-20 11:56:36,290 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-08-20 11:56:36,674 | INFO  | Apache ActiveMQ 5.18.5 (localhost, ID:s-VirtualBox-40913-1724172996355-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-08-20 11:56:36,820 | INFO  | Listening for connections at: tcp://s-VirtualBox:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-08-20 11:56:36,821 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 11:56:36,854 | INFO  | Listening for connections at: amqp://s-VirtualBox:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-08-20 11:56:36,863 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 11:56:36,886 | INFO  | Listening for connections at: stomp://s-VirtualBox:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-08-20 11:56:36,888 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 11:56:36,943 | INFO  | Listening for connections at: mqtt://s-VirtualBox:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-08-20 11:56:36,947 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 11:56:36,979 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-08-20 11:56:37,288 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-08-20 11:56:37,741 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7a0e7ecd{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2024-08-20 11:56:38,043 | INFO  | Listening for connections at ws://s-VirtualBox:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-08-20 11:56:38,045 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-08-20 11:56:38,046 | INFO  | Apache ActiveMQ 5.18.5 (localhost, ID:s-VirtualBox-40913-1724172996355-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-08-20 11:56:38,048 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-08-20 11:56:41,969 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-08-20 11:56:41,973 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-08-20 12:20:32,598 | WARN  | Transport Connection to: tcp://127.0.0.1:54362 failed: Channel was inactive (no connection attempt made) for too (>30000) long: tcp://127.0.0.1:54362 | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ InactivityMonitor Worker 0
2024-08-20 15:05:26,766 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1505486986-235
